#                               Top nuclear energy producers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                                                  Top nuclear energy consumers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                             |     Top nuclear energy producers for each isotope given in erg/g/s                                                                                                                                                                                         Top nuclear energy consumers for each isotope given in erg/g/s
#    Time[s]   Etot[erg/g/s]    Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                           Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                          Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         |      Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10           Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10
  2.3259E-05      9.8291E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2631E+19     1.3280E+19     8.4416E+18     8.2735E+18     2.9027E+18     1.7205E+18     1.1481E+18     6.6073E+17     6.5318E+17     6.5287E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7268E-53     8.7040E-52     4.1330E-18     5.8154E-17     4.6440E-11     1.2709E-07     8.8205E-07     2.1318E-06     3.4525E-06     3.6459E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9297E+20     8.9294E+19     4.9791E+19     4.1118E+19     3.1976E+19     2.2476E+19     2.1754E+19     1.8212E+19     1.5823E+19     1.3841E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7960E+20    -8.4034E+19    -7.5168E+19    -1.3313E+19    -8.1838E+18    -2.8251E+18    -1.2203E+18    -1.0866E+18    -2.6804E+17    -1.0451E+17
  2.3261E-05      9.8290E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2631E+19     1.3280E+19     8.4414E+18     8.2735E+18     2.9028E+18     1.7206E+18     1.1480E+18     6.6070E+17     6.5317E+17     6.5283E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7264E-53     8.7021E-52     4.1318E-18     5.8127E-17     4.6418E-11     1.2706E-07     8.8200E-07     2.1313E-06     3.4520E-06     3.6458E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9298E+20     8.9290E+19     4.9789E+19     4.1119E+19     3.1975E+19     2.2476E+19     2.1754E+19     1.8212E+19     1.5823E+19     1.3840E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7959E+20    -8.4034E+19    -7.5165E+19    -1.3313E+19    -8.1836E+18    -2.8251E+18    -1.2203E+18    -1.0866E+18    -2.6805E+17    -1.0451E+17
  2.3265E-05      9.8289E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2632E+19     1.3280E+19     8.4411E+18     8.2737E+18     2.9029E+18     1.7207E+18     1.1479E+18     6.6064E+17     6.5317E+17     6.5275E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7257E-53     8.6983E-52     4.1296E-18     5.8074E-17     4.6375E-11     1.2699E-07     8.8191E-07     2.1301E-06     3.4511E-06     3.6455E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9298E+20     8.9284E+19     4.9787E+19     4.1121E+19     3.1973E+19     2.2474E+19     2.1754E+19     1.8211E+19     1.5822E+19     1.3838E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7958E+20    -8.4036E+19    -7.5160E+19    -1.3314E+19    -8.1832E+18    -2.8251E+18    -1.2203E+18    -1.0866E+18    -2.6807E+17    -1.0450E+17
  2.3273E-05      9.8287E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2633E+19     1.3281E+19     8.4404E+18     8.2739E+18     2.9032E+18     1.7208E+18     1.1476E+18     6.6052E+17     6.5315E+17     6.5258E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7242E-53     8.6907E-52     4.1250E-18     5.7967E-17     4.6289E-11     1.2684E-07     8.8174E-07     2.1279E-06     3.4491E-06     3.6450E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9298E+20     8.9271E+19     4.9783E+19     4.1125E+19     3.1968E+19     2.2472E+19     2.1754E+19     1.8210E+19     1.5822E+19     1.3833E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7957E+20    -8.4038E+19    -7.5149E+19    -1.3315E+19    -8.1824E+18    -2.8252E+18    -1.2204E+18    -1.0867E+18    -2.6810E+17    -1.0450E+17
  2.3290E-05      9.8283E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2636E+19     1.3283E+19     8.4389E+18     8.2744E+18     2.9038E+18     1.7212E+18     1.1470E+18     6.6029E+17     6.5313E+17     6.5225E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7213E-53     8.6755E-52     4.1160E-18     5.7755E-17     4.6116E-11     1.2655E-07     8.8138E-07     2.1234E-06     3.4453E-06     3.6439E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9300E+20     8.9244E+19     4.9775E+19     4.1132E+19     3.1959E+19     2.2468E+19     2.1754E+19     1.8207E+19     1.5822E+19     1.3824E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7953E+20    -8.4043E+19    -7.5127E+19    -1.3317E+19    -8.1807E+18    -2.8252E+18    -1.2206E+18    -1.0869E+18    -2.6818E+17    -1.0448E+17
  2.3323E-05      9.8274E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2641E+19     1.3286E+19     8.4361E+18     8.2755E+18     2.9050E+18     1.7219E+18     1.1458E+18     6.5981E+17     6.5308E+17     6.5160E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7155E-53     8.6451E-52     4.0979E-18     5.7333E-17     4.5774E-11     1.2597E-07     8.8067E-07     2.1144E-06     3.4376E-06     3.6418E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9302E+20     8.9192E+19     4.9758E+19     4.1147E+19     3.1942E+19     2.2459E+19     2.1754E+19     1.8202E+19     1.5821E+19     1.3807E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7945E+20    -8.4053E+19    -7.5084E+19    -1.3322E+19    -8.1774E+18    -2.8254E+18    -1.2210E+18    -1.0873E+18    -2.6832E+17    -1.0446E+17
  2.3388E-05      9.8256E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2652E+19     1.3292E+19     8.4304E+18     8.2776E+18     2.9073E+18     1.7233E+18     1.1435E+18     6.5887E+17     6.5298E+17     6.5028E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7039E-53     8.5847E-52     4.0620E-18     5.6497E-17     4.5096E-11     1.2482E-07     8.7925E-07     2.0965E-06     3.4224E-06     3.6375E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9306E+20     8.9087E+19     4.9724E+19     4.1176E+19     3.1907E+19     2.2441E+19     2.1753E+19     1.8192E+19     1.5819E+19     1.3772E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7930E+20    -8.4072E+19    -7.4998E+19    -1.3331E+19    -8.1708E+18    -2.8256E+18    -1.2217E+18    -1.0880E+18    -2.6861E+17    -1.0440E+17
  2.3519E-05      9.8222E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2672E+19     1.3304E+19     8.4191E+18     8.2818E+18     2.9120E+18     1.7261E+18     1.1389E+18     6.5697E+17     6.5278E+17     6.4766E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.6810E-53     8.4651E-52     3.9911E-18     5.4861E-17     4.3771E-11     1.2255E-07     8.7642E-07     2.0612E-06     3.3920E-06     3.6290E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9315E+20     8.8878E+19     4.9657E+19     4.1235E+19     3.1837E+19     2.2406E+19     2.1751E+19     1.8172E+19     1.5816E+19     1.3703E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7900E+20    -8.4111E+19    -7.4826E+19    -1.3349E+19    -8.1575E+18    -2.8262E+18    -1.2232E+18    -1.0895E+18    -2.6918E+17    -1.0429E+17
  2.3781E-05      9.8152E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ni98 => cu98                     ge110 => as110                   ni99 => n + n + cu97                  2.2714E+19     1.3328E+19     8.3964E+18     8.2901E+18     2.9215E+18     1.7317E+18     1.1298E+18     6.5320E+17     6.5237E+17     6.4245E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.6360E-53     8.2306E-52     3.8529E-18     5.1728E-17     4.1233E-11     1.1813E-07     8.7077E-07     1.9922E-06     3.3320E-06     3.6119E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9333E+20     8.8459E+19     4.9522E+19     4.1353E+19     3.1697E+19     2.2335E+19     2.1747E+19     1.8131E+19     1.5809E+19     1.3565E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7840E+20    -8.4188E+19    -7.4482E+19    -1.3385E+19    -8.1310E+18    -2.8273E+18    -1.2261E+18    -1.0925E+18    -2.7033E+17    -1.0408E+17
  2.4306E-05      9.8013E+19    se118 => br118                   se118 => n + n + br116           ge112 => as112                   as115 => se115                   se117 => br117                   se117 => n + n + br115           ni99 => cu99                     ge110 => as110                   ni98 => cu98                     ni99 => n + n + cu97                  2.2796E+19     1.3377E+19     8.3509E+18     8.3066E+18     2.9405E+18     1.7429E+18     1.1116E+18     6.5154E+17     6.4569E+17     6.3212E+17       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.5495E-53     7.7801E-52     3.5903E-18     4.5981E-17     3.6584E-11     1.0976E-07     8.5954E-07     1.8609E-06     3.2150E-06     3.5778E-06       |     ge112    ni99    ni98       n   zn105    fe92   ge111   zn104   kr124    ti80        2.9368E+20     8.7626E+19     4.9251E+19     4.1585E+19     3.1418E+19     2.2192E+19     2.1739E+19     1.8050E+19     1.5795E+19     1.3293E+19       se118   se117   as115   se116   as114   br119   se115   br118   br117   zr136       -3.7720E+20    -8.4342E+19    -7.3793E+19    -1.3457E+19    -8.0777E+18    -2.8294E+18    -1.2320E+18    -1.0985E+18    -2.7265E+17    -1.0363E+17
