# time[s], T9[GK], density[g/cm^3], R[km], Ye

1.7150e-03 2.3899e-01 6.1543e+10 1.1860e+02 0.21000
1.7400e-03 2.3034e-01 5.8774e+10 1.1960e+02 0.21000
1.7650e-03 2.2355e-01 5.6128e+10 1.2060e+02 0.21000
1.7900e-03 2.1746e-01 5.4851e+10 1.2160e+02 0.21000
1.8150e-03 2.0767e-01 5.2382e+10 1.2260e+02 0.21000
1.8410e-03 1.9924e-01 5.1190e+10 1.2364e+02 0.21000
1.8660e-03 1.9204e-01 4.8885e+10 1.2464e+02 0.21000
1.8910e-03 1.8552e-01 4.7773e+10 1.2564e+02 0.21000
1.9160e-03 1.8046e-01 4.6685e+10 1.2664e+02 0.21000
1.9410e-03 1.7595e-01 4.4584e+10 1.2764e+02 0.21000
1.9670e-03 1.7195e-01 4.3570e+10 1.2868e+02 0.21000
1.9920e-03 1.6496e-01 4.2578e+10 1.2968e+02 0.21000
2.0170e-03 1.5936e-01 4.0661e+10 1.3068e+02 0.21000
2.0420e-03 1.5431e-01 3.9735e+10 1.3168e+02 0.21000
2.0680e-03 1.4976e-01 3.8832e+10 1.3272e+02 0.21000
2.0930e-03 1.4601e-01 3.7083e+10 1.3372e+02 0.21000
2.1130e-03 1.4268e-01 3.6240e+10 1.3452e+02 0.21000
2.1430e-03 1.4009e-01 3.5415e+10 1.3572e+02 0.21000
2.1730e-03 1.3657e-01 3.4609e+10 1.3692e+02 0.21000
2.1930e-03 1.3225e-01 3.3050e+10 1.3772e+02 0.21000
2.2230e-03 1.2835e-01 3.2298e+10 1.3892e+02 0.21000
2.2430e-03 1.2485e-01 3.1564e+10 1.3972e+02 0.21000
2.2730e-03 1.2173e-01 3.0845e+10 1.4092e+02 0.21000
2.2930e-03 1.1923e-01 2.9457e+10 1.4172e+02 0.21000
2.3230e-03 1.1705e-01 2.8786e+10 1.4292e+02 0.21000
2.3430e-03 1.1519e-01 2.8130e+10 1.4372e+02 0.21000
2.3730e-03 1.1360e-01 2.7491e+10 1.4492e+02 0.21000
2.3930e-03 1.1050e-01 2.6864e+10 1.4572e+02 0.21000
2.4230e-03 1.0749e-01 2.6254e+10 1.4692e+02 0.21000
2.4430e-03 1.0504e-01 2.5656e+10 1.4772e+02 0.21000
2.4730e-03 1.0266e-01 2.5072e+10 1.4892e+02 0.21000
2.4930e-03 1.0078e-01 2.3943e+10 1.4972e+02 0.21000
2.5230e-03 9.9171e-02 2.3398e+10 1.5092e+02 0.21000
2.5430e-03 9.7585e-02 2.2866e+10 1.5172e+02 0.21000
2.5730e-03 9.6468e-02 2.2345e+10 1.5292e+02 0.21000
2.5930e-03 9.5584e-02 2.1837e+10 1.5372e+02 0.21000
2.6230e-03 9.3408e-02 2.1339e+10 1.5492e+02 0.21000
2.6430e-03 9.1072e-02 2.0854e+10 1.5572e+02 0.21000
2.6730e-03 8.9204e-02 2.0379e+10 1.5692e+02 0.21000
2.6930e-03 8.7374e-02 1.9915e+10 1.5772e+02 0.21000
2.7230e-03 8.5780e-02 1.9461e+10 1.5892e+02 0.21000
2.7530e-03 8.4409e-02 1.9019e+10 1.6012e+02 0.21000
2.7730e-03 8.3250e-02 1.8586e+10 1.6092e+02 0.21000
2.8030e-03 8.2107e-02 1.8163e+10 1.6212e+02 0.21000
2.8230e-03 8.1355e-02 1.7749e+10 1.6292e+02 0.21000
2.8530e-03 8.0795e-02 1.7345e+10 1.6412e+02 0.21000
2.8730e-03 7.9320e-02 1.6951e+10 1.6492e+02 0.21000
2.9030e-03 7.7693e-02 1.6565e+10 1.6612e+02 0.21000
2.9230e-03 7.6100e-02 1.6188e+10 1.6692e+02 0.21000
2.9530e-03 7.4711e-02 1.6188e+10 1.6812e+02 0.21000
2.9730e-03 7.3516e-02 1.5820e+10 1.6892e+02 0.21000
3.0030e-03 7.2508e-02 1.5459e+10 1.7012e+02 0.21000
3.0230e-03 7.1678e-02 1.5107e+10 1.7092e+02 0.21000
3.0530e-03 7.1021e-02 1.4763e+10 1.7212e+02 0.21000
3.0730e-03 7.0370e-02 1.4427e+10 1.7292e+02 0.21000
3.1030e-03 6.9885e-02 1.4099e+10 1.7412e+02 0.21000
3.1230e-03 6.9564e-02 1.3778e+10 1.7492e+02 0.21000
3.1530e-03 6.8609e-02 1.3558e+10 1.7612e+02 0.21000
3.1730e-03 6.7357e-02 1.3310e+10 1.7692e+02 0.21000
3.2030e-03 6.6433e-02 1.3037e+10 1.7812e+02 0.21000
3.2230e-03 6.5371e-02 1.2799e+10 1.7892e+02 0.21000
3.2530e-03 6.4474e-02 1.2537e+10 1.8012e+02 0.21000
3.2730e-03 6.3736e-02 1.2308e+10 1.8092e+02 0.21000
3.3030e-03 6.3152e-02 1.2055e+10 1.8212e+02 0.21000
3.3330e-03 6.2572e-02 1.1835e+10 1.8332e+02 0.21000
3.3530e-03 6.2142e-02 1.1619e+10 1.8412e+02 0.21000
3.3830e-03 6.1714e-02 1.1407e+10 1.8532e+02 0.21000
3.4030e-03 6.1430e-02 1.1173e+10 1.8612e+02 0.21000
3.4330e-03 6.1289e-02 1.0969e+10 1.8732e+02 0.21000
3.4530e-03 6.0448e-02 1.0769e+10 1.8812e+02 0.21000
3.4830e-03 5.9619e-02 1.0573e+10 1.8932e+02 0.21000
3.5030e-03 5.8801e-02 1.0380e+10 1.9012e+02 0.21000
3.5330e-03 5.8128e-02 1.0214e+10 1.9132e+02 0.21000
3.5530e-03 5.7463e-02 1.0027e+10 1.9212e+02 0.21000
3.5830e-03 5.6935e-02 9.8443e+09 1.9332e+02 0.21000
3.6030e-03 5.6413e-02 9.6646e+09 1.9412e+02 0.21000
3.6330e-03 5.6025e-02 9.5101e+09 1.9532e+02 0.21000
3.6530e-03 5.5640e-02 9.3365e+09 1.9612e+02 0.21000
3.6830e-03 5.5384e-02 9.1660e+09 1.9732e+02 0.21000
3.7030e-03 5.5129e-02 9.0196e+09 1.9812e+02 0.21000
3.7330e-03 5.5003e-02 8.8549e+09 1.9932e+02 0.21000
3.7530e-03 5.4877e-02 8.7133e+09 2.0012e+02 0.21000
3.7830e-03 5.4123e-02 8.5740e+09 2.0132e+02 0.21000
3.8030e-03 5.3503e-02 8.4175e+09 2.0212e+02 0.21000
3.8330e-03 5.2770e-02 8.2829e+09 2.0332e+02 0.21000
3.8530e-03 5.2285e-02 8.1505e+09 2.0412e+02 0.21000
3.8830e-03 5.1687e-02 8.0201e+09 2.0532e+02 0.21000
3.9130e-03 5.1213e-02 7.8920e+09 2.0652e+02 0.21000
3.9330e-03 5.0861e-02 7.7479e+09 2.0732e+02 0.21000
3.9630e-03 5.0511e-02 7.6240e+09 2.0852e+02 0.21000
3.9830e-03 5.0163e-02 7.5021e+09 2.0932e+02 0.21000
4.0130e-03 4.9933e-02 7.3822e+09 2.1052e+02 0.21000
4.0330e-03 4.9703e-02 7.2809e+09 2.1132e+02 0.21000
4.0630e-03 4.9589e-02 7.1645e+09 2.1252e+02 0.21000
4.0830e-03 4.9474e-02 7.0499e+09 2.1332e+02 0.21000
4.1130e-03 4.9474e-02 6.9372e+09 2.1452e+02 0.21000
4.1330e-03 4.9134e-02 6.8263e+09 2.1532e+02 0.21000
4.1630e-03 4.8572e-02 6.7171e+09 2.1652e+02 0.21000
4.1830e-03 4.8016e-02 6.6250e+09 2.1732e+02 0.21000
4.2130e-03 4.7575e-02 6.5190e+09 2.1852e+02 0.21000
4.2330e-03 4.7139e-02 6.4296e+09 2.1932e+02 0.21000
4.2630e-03 4.6815e-02 6.3268e+09 2.2052e+02 0.21000
4.2830e-03 4.6386e-02 6.2257e+09 2.2132e+02 0.21000
4.3130e-03 4.6173e-02 6.1403e+09 2.2252e+02 0.21000
4.3330e-03 4.5855e-02 6.0559e+09 2.2332e+02 0.21000
4.3630e-03 4.5644e-02 5.9591e+09 2.2452e+02 0.21000
4.3830e-03 4.5539e-02 5.8774e+09 2.2532e+02 0.21000
4.4130e-03 4.5435e-02 5.7834e+09 2.2652e+02 0.21000
4.4330e-03 4.5330e-02 5.7041e+09 2.2732e+02 0.21000
4.4630e-03 4.5226e-02 5.6258e+09 2.2852e+02 0.21000
4.4830e-03 4.5226e-02 5.5358e+09 2.2932e+02 0.21000
4.5130e-03 4.5122e-02 5.4599e+09 2.3052e+02 0.21000
4.5430e-03 4.4708e-02 5.3850e+09 2.3172e+02 0.21000
4.5630e-03 4.4298e-02 5.3111e+09 2.3252e+02 0.21000
4.5930e-03 4.3993e-02 5.2382e+09 2.3372e+02 0.21000
4.6130e-03 4.3590e-02 5.1663e+09 2.3452e+02 0.21000
4.6430e-03 4.3290e-02 5.0955e+09 2.3572e+02 0.21000
4.6630e-03 4.3091e-02 5.0255e+09 2.3652e+02 0.21000
4.6930e-03 4.2794e-02 4.9566e+09 2.3772e+02 0.21000
4.7130e-03 4.2598e-02 4.8885e+09 2.3852e+02 0.21000
4.7430e-03 4.2499e-02 4.8216e+09 2.3972e+02 0.21000
4.7630e-03 4.2305e-02 4.7553e+09 2.4052e+02 0.21000
4.7930e-03 4.2207e-02 4.6901e+09 2.4172e+02 0.21000
4.8130e-03 4.2110e-02 4.6258e+09 2.4252e+02 0.21000
4.8430e-03 4.2110e-02 4.5623e+09 2.4372e+02 0.21000
4.8630e-03 4.2110e-02 4.4997e+09 2.4452e+02 0.21000
4.8930e-03 4.2110e-02 4.4482e+09 2.4572e+02 0.21000
4.9130e-03 4.2110e-02 4.3872e+09 2.4652e+02 0.21000
4.9430e-03 4.2013e-02 4.3269e+09 2.4772e+02 0.21000
4.9630e-03 4.1627e-02 4.2775e+09 2.4852e+02 0.21000
4.9930e-03 4.1437e-02 4.2188e+09 2.4972e+02 0.21000
5.0130e-03 4.1151e-02 4.1609e+09 2.5052e+02 0.21000
5.0430e-03 4.0962e-02 4.1133e+09 2.5172e+02 0.21000
5.0630e-03 4.0774e-02 4.0568e+09 2.5252e+02 0.21000
5.0930e-03 4.0494e-02 4.0011e+09 2.5372e+02 0.21000
5.1230e-03 4.0401e-02 3.9554e+09 2.5492e+02 0.21000
5.1430e-03 4.0215e-02 3.9011e+09 2.5572e+02 0.21000
5.1730e-03 4.0122e-02 3.8564e+09 2.5692e+02 0.21000
5.1930e-03 4.0029e-02 3.8035e+09 2.5772e+02 0.21000
5.2230e-03 3.9938e-02 3.7600e+09 2.5892e+02 0.21000
5.2430e-03 3.9846e-02 3.7169e+09 2.5972e+02 0.21000
5.2730e-03 3.9754e-02 3.6659e+09 2.6092e+02 0.21000
5.2930e-03 3.9754e-02 3.6240e+09 2.6172e+02 0.21000
5.3230e-03 3.9754e-02 3.5825e+09 2.6292e+02 0.21000
5.3430e-03 3.9754e-02 3.5333e+09 2.6372e+02 0.21000
5.3730e-03 3.9754e-02 3.4928e+09 2.6492e+02 0.21000
5.3930e-03 3.9754e-02 3.4529e+09 2.6572e+02 0.21000
5.4230e-03 3.9572e-02 3.4133e+09 2.6692e+02 0.21000
