# time[s], T9[GK], density[g/cm^3], R[km], Ye

3.5408e+04 1.5544e-07 8.4646e-11 2.1230e+09 0.05000
3.7771e+04 1.4571e-07 6.9733e-11 2.2647e+09 0.05000
4.0291e+04 1.3660e-07 5.7447e-11 2.4159e+09 0.05000
4.2980e+04 1.2805e-07 4.7326e-11 2.5771e+09 0.05000
4.5848e+04 1.2004e-07 3.8988e-11 2.7491e+09 0.05000
4.8908e+04 1.1253e-07 3.2119e-11 2.9325e+09 0.05000
5.2172e+04 1.0549e-07 2.6460e-11 3.1282e+09 0.05000
5.5653e+04 9.8892e-08 2.1799e-11 3.3370e+09 0.05000
5.9367e+04 9.2705e-08 1.7958e-11 3.5597e+09 0.05000
6.3329e+04 8.6906e-08 1.4794e-11 3.7972e+09 0.05000
6.7555e+04 8.1469e-08 1.2188e-11 4.0506e+09 0.05000
7.2064e+04 7.6372e-08 1.0040e-11 4.3209e+09 0.05000
7.6873e+04 7.1595e-08 8.2715e-12 4.6093e+09 0.05000
8.2003e+04 6.7116e-08 6.8142e-12 4.9169e+09 0.05000
8.7475e+04 6.2917e-08 5.6137e-12 5.2450e+09 0.05000
9.3313e+04 5.8981e-08 4.6247e-12 5.5950e+09 0.05000
9.9540e+04 5.5291e-08 3.8099e-12 5.9684e+09 0.05000
1.0618e+05 5.1832e-08 3.1387e-12 6.3667e+09 0.05000
1.1327e+05 4.8590e-08 2.5857e-12 6.7916e+09 0.05000
1.2083e+05 4.5550e-08 2.1301e-12 7.2448e+09 0.05000
1.2889e+05 4.2700e-08 1.7548e-12 7.7283e+09 0.05000
1.3749e+05 4.0029e-08 1.4457e-12 8.2440e+09 0.05000
1.4667e+05 3.7525e-08 1.1910e-12 8.7942e+09 0.05000
1.5645e+05 3.5177e-08 9.8115e-13 9.3810e+09 0.05000
1.6690e+05 3.2977e-08 8.0829e-13 1.0007e+10 0.05000
1.7803e+05 3.0914e-08 6.6588e-13 1.0675e+10 0.05000
1.8991e+05 2.8980e-08 5.4857e-13 1.1387e+10 0.05000
2.0259e+05 2.7167e-08 4.5192e-13 1.2147e+10 0.05000
2.1611e+05 2.5467e-08 3.7230e-13 1.2958e+10 0.05000
2.3053e+05 2.3874e-08 3.0671e-13 1.3823e+10 0.05000
2.4591e+05 2.2381e-08 2.5267e-13 1.4745e+10 0.05000
2.6232e+05 2.0980e-08 2.0816e-13 1.5729e+10 0.05000
2.7983e+05 1.9668e-08 1.7148e-13 1.6779e+10 0.05000
2.9850e+05 1.8438e-08 1.4127e-13 1.7898e+10 0.05000
3.1842e+05 1.7284e-08 1.1638e-13 1.9093e+10 0.05000
3.3967e+05 1.6203e-08 9.5877e-14 2.0367e+10 0.05000
3.6234e+05 1.5189e-08 7.8985e-14 2.1726e+10 0.05000
3.8652e+05 1.4239e-08 6.5069e-14 2.3176e+10 0.05000
4.1232e+05 1.3348e-08 5.3605e-14 2.4722e+10 0.05000
4.3983e+05 1.2513e-08 4.4161e-14 2.6372e+10 0.05000
4.6918e+05 1.1730e-08 3.6381e-14 2.8132e+10 0.05000
5.0049e+05 1.0996e-08 2.9971e-14 3.0010e+10 0.05000
5.3389e+05 1.0309e-08 2.4691e-14 3.2012e+10 0.05000
5.6952e+05 9.6637e-09 2.0341e-14 3.4149e+10 0.05000
6.0753e+05 9.0591e-09 1.6757e-14 3.6427e+10 0.05000
6.4807e+05 8.4924e-09 1.3805e-14 3.8858e+10 0.05000
6.9132e+05 7.9611e-09 1.1373e-14 4.1452e+10 0.05000
7.3745e+05 7.4631e-09 9.3690e-15 4.4218e+10 0.05000
7.8667e+05 6.9962e-09 7.7184e-15 4.7169e+10 0.05000
8.3917e+05 6.5585e-09 6.3585e-15 5.0316e+10 0.05000
8.9517e+05 6.1482e-09 5.2383e-15 5.3674e+10 0.05000
9.5490e+05 5.7636e-09 4.3154e-15 5.7256e+10 0.05000
1.0186e+06 5.4030e-09 3.5551e-15 6.1077e+10 0.05000
1.0866e+06 5.0650e-09 2.9288e-15 6.5153e+10 0.05000
1.1591e+06 4.7481e-09 2.4128e-15 6.9501e+10 0.05000
1.2365e+06 4.4511e-09 1.9877e-15 7.4139e+10 0.05000
1.3190e+06 4.1726e-09 1.6375e-15 7.9086e+10 0.05000
1.4070e+06 3.9116e-09 1.3490e-15 8.4364e+10 0.05000
1.5009e+06 3.6669e-09 1.1113e-15 8.9994e+10 0.05000
1.6011e+06 3.4375e-09 9.1553e-16 9.6000e+10 0.05000
1.7079e+06 3.2225e-09 7.5423e-16 1.0241e+11 0.05000
1.8219e+06 3.0209e-09 6.2135e-16 1.0924e+11 0.05000
1.9435e+06 2.8319e-09 5.1188e-16 1.1653e+11 0.05000
2.0732e+06 2.6547e-09 4.2170e-16 1.2431e+11 0.05000
2.2115e+06 2.4886e-09 3.4740e-16 1.3260e+11 0.05000
2.3591e+06 2.3330e-09 2.8620e-16 1.4145e+11 0.05000
2.5165e+06 2.1870e-09 2.3577e-16 1.5089e+11 0.05000
2.6845e+06 2.0502e-09 1.9423e-16 1.6096e+11 0.05000
2.8636e+06 1.9219e-09 1.6001e-16 1.7170e+11 0.05000
3.0547e+06 1.8017e-09 1.3182e-16 1.8316e+11 0.05000
3.2586e+06 1.6890e-09 1.0860e-16 1.9538e+11 0.05000
3.4760e+06 1.5833e-09 8.9465e-17 2.0842e+11 0.05000
3.7080e+06 1.4843e-09 7.3703e-17 2.2233e+11 0.05000
3.9554e+06 1.3914e-09 6.0718e-17 2.3717e+11 0.05000
4.2194e+06 1.3044e-09 5.0021e-17 2.5300e+11 0.05000
4.5010e+06 1.2228e-09 4.1208e-17 2.6988e+11 0.05000
4.8013e+06 1.1463e-09 3.3948e-17 2.8789e+11 0.05000
5.1218e+06 1.0746e-09 2.7967e-17 3.0710e+11 0.05000
5.4636e+06 1.0073e-09 2.3040e-17 3.2759e+11 0.05000
5.8282e+06 9.4432e-10 1.8980e-17 3.4946e+11 0.05000
6.2171e+06 8.8525e-10 1.5636e-17 3.7278e+11 0.05000
6.6320e+06 8.2987e-10 1.2882e-17 3.9765e+11 0.05000
7.0746e+06 7.7795e-10 1.0612e-17 4.2419e+11 0.05000
7.5467e+06 7.2928e-10 8.7425e-18 4.5250e+11 0.05000
8.0503e+06 6.8366e-10 7.2022e-18 4.8270e+11 0.05000
8.5875e+06 6.4089e-10 5.9333e-18 5.1491e+11 0.05000
9.1606e+06 6.0080e-10 4.8880e-18 5.4927e+11 0.05000
9.7719e+06 5.6321e-10 4.0268e-18 5.8592e+11 0.05000
1.0424e+07 5.2798e-10 3.3174e-18 6.2503e+11 0.05000
1.1120e+07 4.9495e-10 2.7329e-18 6.6674e+11 0.05000
1.1862e+07 4.6399e-10 2.2514e-18 7.1123e+11 0.05000
1.2653e+07 4.3496e-10 1.8548e-18 7.5869e+11 0.05000
1.3498e+07 4.0775e-10 1.5280e-18 8.0932e+11 0.05000
1.4398e+07 3.8224e-10 1.2588e-18 8.6333e+11 0.05000
1.5359e+07 3.5833e-10 1.0370e-18 9.2095e+11 0.05000
1.6384e+07 3.3591e-10 8.5431e-19 9.8240e+11 0.05000
1.7478e+07 3.1490e-10 7.0379e-19 1.0480e+12 0.05000
1.8644e+07 2.9520e-10 5.7980e-19 1.1179e+12 0.05000
1.9888e+07 2.7673e-10 4.7765e-19 1.1925e+12 0.05000
2.1216e+07 2.5942e-10 3.9350e-19 1.2721e+12 0.05000
2.2631e+07 2.4319e-10 3.2417e-19 1.3570e+12 0.05000
2.4142e+07 2.2797e-10 2.6706e-19 1.4475e+12 0.05000
2.5753e+07 2.1371e-10 2.2001e-19 1.5441e+12 0.05000
2.7471e+07 2.0034e-10 1.8125e-19 1.6472e+12 0.05000
2.9304e+07 1.8781e-10 1.4931e-19 1.7571e+12 0.05000
3.1260e+07 1.7606e-10 1.2301e-19 1.8744e+12 0.05000
3.3346e+07 1.6505e-10 1.0134e-19 1.9994e+12 0.05000
3.5572e+07 1.5472e-10 8.3482e-20 2.1329e+12 0.05000
3.7945e+07 1.4504e-10 6.8774e-20 2.2752e+12 0.05000
4.0478e+07 1.3597e-10 5.6657e-20 2.4270e+12 0.05000
4.3179e+07 1.2746e-10 4.6675e-20 2.5890e+12 0.05000
4.6060e+07 1.1949e-10 3.8452e-20 2.7618e+12 0.05000
4.9134e+07 1.1201e-10 3.1678e-20 2.9461e+12 0.05000
5.2413e+07 1.0501e-10 2.6097e-20 3.1427e+12 0.05000
5.5911e+07 9.8437e-11 2.1499e-20 3.3524e+12 0.05000
5.9642e+07 9.2279e-11 1.7711e-20 3.5761e+12 0.05000
6.3622e+07 8.6506e-11 1.4591e-20 3.8148e+12 0.05000
6.7868e+07 8.1094e-11 1.2020e-20 4.0693e+12 0.05000
7.2397e+07 7.6021e-11 9.9024e-21 4.3409e+12 0.05000
7.7228e+07 7.1265e-11 8.1578e-21 4.6306e+12 0.05000
8.2382e+07 6.6807e-11 6.7206e-21 4.9396e+12 0.05000
8.7880e+07 6.2627e-11 5.5365e-21 5.2693e+12 0.05000
9.3744e+07 5.8710e-11 4.5611e-21 5.6209e+12 0.05000
1.0000e+08 5.5037e-11 3.7575e-21 5.9960e+12 0.05000
