# time[s], T9[GK], density[g/cm^3], R[km], Ye

3.5408e+04 3.6269e-07 8.3455e-10 1.0615e+09 0.25000
3.7771e+04 3.4000e-07 6.8751e-10 1.1324e+09 0.25000
4.0291e+04 3.1873e-07 5.6639e-10 1.2079e+09 0.25000
4.2980e+04 2.9879e-07 4.6660e-10 1.2885e+09 0.25000
4.5848e+04 2.8010e-07 3.8439e-10 1.3745e+09 0.25000
4.8908e+04 2.6257e-07 3.1667e-10 1.4663e+09 0.25000
5.2172e+04 2.4615e-07 2.6088e-10 1.5641e+09 0.25000
5.5653e+04 2.3075e-07 2.1492e-10 1.6685e+09 0.25000
5.9367e+04 2.1631e-07 1.7705e-10 1.7798e+09 0.25000
6.3329e+04 2.0278e-07 1.4586e-10 1.8986e+09 0.25000
6.7555e+04 1.9009e-07 1.2016e-10 2.0253e+09 0.25000
7.2064e+04 1.7820e-07 9.8992e-11 2.1605e+09 0.25000
7.6873e+04 1.6705e-07 8.1551e-11 2.3046e+09 0.25000
8.2003e+04 1.5660e-07 6.7183e-11 2.4584e+09 0.25000
8.7475e+04 1.4681e-07 5.5347e-11 2.6225e+09 0.25000
9.3313e+04 1.3762e-07 4.5596e-11 2.7975e+09 0.25000
9.9540e+04 1.2901e-07 3.7563e-11 2.9842e+09 0.25000
1.0618e+05 1.2094e-07 3.0945e-11 3.1833e+09 0.25000
1.1327e+05 1.1338e-07 2.5493e-11 3.3958e+09 0.25000
1.2083e+05 1.0628e-07 2.1002e-11 3.6224e+09 0.25000
1.2889e+05 9.9634e-08 1.7301e-11 3.8641e+09 0.25000
1.3749e+05 9.3401e-08 1.4253e-11 4.1220e+09 0.25000
1.4667e+05 8.7558e-08 1.1742e-11 4.3971e+09 0.25000
1.5645e+05 8.2081e-08 9.6734e-12 4.6905e+09 0.25000
1.6690e+05 7.6946e-08 7.9691e-12 5.0035e+09 0.25000
1.7803e+05 7.2132e-08 6.5651e-12 5.3374e+09 0.25000
1.8991e+05 6.7620e-08 5.4085e-12 5.6936e+09 0.25000
2.0259e+05 6.3389e-08 4.4556e-12 6.0736e+09 0.25000
2.1611e+05 5.9424e-08 3.6706e-12 6.4789e+09 0.25000
2.3053e+05 5.5706e-08 3.0239e-12 6.9113e+09 0.25000
2.4591e+05 5.2221e-08 2.4911e-12 7.3725e+09 0.25000
2.6232e+05 4.8954e-08 2.0523e-12 7.8645e+09 0.25000
2.7983e+05 4.5892e-08 1.6907e-12 8.3893e+09 0.25000
2.9850e+05 4.3021e-08 1.3928e-12 8.9491e+09 0.25000
3.1842e+05 4.0330e-08 1.1474e-12 9.5464e+09 0.25000
3.3967e+05 3.7807e-08 9.4527e-13 1.0183e+10 0.25000
3.6234e+05 3.5441e-08 7.7874e-13 1.0863e+10 0.25000
3.8652e+05 3.3224e-08 6.4154e-13 1.1588e+10 0.25000
4.1232e+05 3.1146e-08 5.2851e-13 1.2361e+10 0.25000
4.3983e+05 2.9197e-08 4.3540e-13 1.3186e+10 0.25000
4.6918e+05 2.7371e-08 3.5869e-13 1.4066e+10 0.25000
5.0049e+05 2.5658e-08 2.9549e-13 1.5005e+10 0.25000
5.3389e+05 2.4053e-08 2.4343e-13 1.6006e+10 0.25000
5.6952e+05 2.2549e-08 2.0054e-13 1.7074e+10 0.25000
6.0753e+05 2.1138e-08 1.6521e-13 1.8214e+10 0.25000
6.4807e+05 1.9816e-08 1.3611e-13 1.9429e+10 0.25000
6.9132e+05 1.8576e-08 1.1213e-13 2.0726e+10 0.25000
7.3745e+05 1.7414e-08 9.2372e-14 2.2109e+10 0.25000
7.8667e+05 1.6324e-08 7.6097e-14 2.3584e+10 0.25000
8.3917e+05 1.5303e-08 6.2690e-14 2.5158e+10 0.25000
8.9517e+05 1.4346e-08 5.1646e-14 2.6837e+10 0.25000
9.5490e+05 1.3448e-08 4.2547e-14 2.8628e+10 0.25000
1.0186e+06 1.2607e-08 3.5051e-14 3.0538e+10 0.25000
1.0866e+06 1.1818e-08 2.8875e-14 3.2576e+10 0.25000
1.1591e+06 1.1079e-08 2.3788e-14 3.4750e+10 0.25000
1.2365e+06 1.0386e-08 1.9597e-14 3.7069e+10 0.25000
1.3190e+06 9.7362e-09 1.6144e-14 3.9543e+10 0.25000
1.4070e+06 9.1271e-09 1.3300e-14 4.2182e+10 0.25000
1.5009e+06 8.5561e-09 1.0957e-14 4.4997e+10 0.25000
1.6011e+06 8.0208e-09 9.0265e-15 4.8000e+10 0.25000
1.7079e+06 7.5191e-09 7.4362e-15 5.1203e+10 0.25000
1.8219e+06 7.0487e-09 6.1261e-15 5.4620e+10 0.25000
1.9435e+06 6.6077e-09 5.0468e-15 5.8265e+10 0.25000
2.0732e+06 6.1944e-09 4.1576e-15 6.2153e+10 0.25000
2.2115e+06 5.8068e-09 3.4251e-15 6.6301e+10 0.25000
2.3591e+06 5.4436e-09 2.8217e-15 7.0726e+10 0.25000
2.5165e+06 5.1030e-09 2.3246e-15 7.5445e+10 0.25000
2.6845e+06 4.7838e-09 1.9150e-15 8.0480e+10 0.25000
2.8636e+06 4.4845e-09 1.5776e-15 8.5851e+10 0.25000
3.0547e+06 4.2040e-09 1.2997e-15 9.1580e+10 0.25000
3.2586e+06 3.9410e-09 1.0707e-15 9.7692e+10 0.25000
3.4760e+06 3.6944e-09 8.8206e-16 1.0421e+11 0.25000
3.7080e+06 3.4633e-09 7.2666e-16 1.1117e+11 0.25000
3.9554e+06 3.2466e-09 5.9863e-16 1.1858e+11 0.25000
4.2194e+06 3.0435e-09 4.9317e-16 1.2650e+11 0.25000
4.5010e+06 2.8531e-09 4.0628e-16 1.3494e+11 0.25000
4.8013e+06 2.6746e-09 3.3470e-16 1.4394e+11 0.25000
5.1218e+06 2.5073e-09 2.7573e-16 1.5355e+11 0.25000
5.4636e+06 2.3505e-09 2.2715e-16 1.6380e+11 0.25000
5.8282e+06 2.2034e-09 1.8713e-16 1.7473e+11 0.25000
6.2171e+06 2.0656e-09 1.5416e-16 1.8639e+11 0.25000
6.6320e+06 1.9364e-09 1.2700e-16 1.9883e+11 0.25000
7.0746e+06 1.8152e-09 1.0463e-16 2.1210e+11 0.25000
7.5467e+06 1.7017e-09 8.6194e-17 2.2625e+11 0.25000
8.0503e+06 1.5952e-09 7.1008e-17 2.4135e+11 0.25000
8.5875e+06 1.4954e-09 5.8498e-17 2.5745e+11 0.25000
9.1606e+06 1.4019e-09 4.8192e-17 2.7463e+11 0.25000
9.7719e+06 1.3142e-09 3.9701e-17 2.9296e+11 0.25000
1.0424e+07 1.2319e-09 3.2707e-17 3.1251e+11 0.25000
1.1120e+07 1.1549e-09 2.6944e-17 3.3337e+11 0.25000
1.1862e+07 1.0826e-09 2.2197e-17 3.5561e+11 0.25000
1.2653e+07 1.0149e-09 1.8287e-17 3.7935e+11 0.25000
1.3498e+07 9.5141e-10 1.5065e-17 4.0466e+11 0.25000
1.4398e+07 8.9189e-10 1.2411e-17 4.3167e+11 0.25000
1.5359e+07 8.3610e-10 1.0224e-17 4.6047e+11 0.25000
1.6384e+07 7.8379e-10 8.4228e-18 4.9120e+11 0.25000
1.7478e+07 7.3476e-10 6.9389e-18 5.2398e+11 0.25000
1.8644e+07 6.8879e-10 5.7164e-18 5.5895e+11 0.25000
1.9888e+07 6.4570e-10 4.7093e-18 5.9625e+11 0.25000
2.1216e+07 6.0531e-10 3.8796e-18 6.3604e+11 0.25000
2.2631e+07 5.6744e-10 3.1961e-18 6.7849e+11 0.25000
2.4142e+07 5.3194e-10 2.6330e-18 7.2376e+11 0.25000
2.5753e+07 4.9866e-10 2.1691e-18 7.7206e+11 0.25000
2.7471e+07 4.6747e-10 1.7869e-18 8.2359e+11 0.25000
2.9304e+07 4.3822e-10 1.4721e-18 8.7855e+11 0.25000
3.1260e+07 4.1081e-10 1.2128e-18 9.3718e+11 0.25000
3.3346e+07 3.8511e-10 9.9909e-19 9.9972e+11 0.25000
3.5572e+07 3.6102e-10 8.2307e-19 1.0664e+12 0.25000
3.7945e+07 3.3843e-10 6.7806e-19 1.1376e+12 0.25000
4.0478e+07 3.1726e-10 5.5860e-19 1.2135e+12 0.25000
4.3179e+07 2.9741e-10 4.6019e-19 1.2945e+12 0.25000
4.6060e+07 2.7881e-10 3.7911e-19 1.3809e+12 0.25000
4.9134e+07 2.6136e-10 3.1232e-19 1.4730e+12 0.25000
5.2413e+07 2.4501e-10 2.5729e-19 1.5713e+12 0.25000
5.5911e+07 2.2969e-10 2.1196e-19 1.6762e+12 0.25000
5.9642e+07 2.1532e-10 1.7462e-19 1.7881e+12 0.25000
6.3622e+07 2.0185e-10 1.4385e-19 1.9074e+12 0.25000
6.7868e+07 1.8922e-10 1.1851e-19 2.0347e+12 0.25000
7.2397e+07 1.7738e-10 9.7631e-20 2.1705e+12 0.25000
7.7228e+07 1.6629e-10 8.0430e-20 2.3153e+12 0.25000
8.2382e+07 1.5588e-10 6.6260e-20 2.4698e+12 0.25000
8.7880e+07 1.4613e-10 5.4586e-20 2.6346e+12 0.25000
9.3744e+07 1.3699e-10 4.4969e-20 2.8104e+12 0.25000
1.0000e+08 1.2842e-10 3.7046e-20 2.9980e+12 0.25000
