# time[s], T9[GK], density[g/cm^3], R[km], Ye

3.5408e+04 2.2609e-07 2.3780e-10 1.5923e+09 0.15000
3.7771e+04 2.1195e-07 1.9590e-10 1.6985e+09 0.15000
4.0291e+04 1.9869e-07 1.6139e-10 1.8119e+09 0.15000
4.2980e+04 1.8626e-07 1.3295e-10 1.9328e+09 0.15000
4.5848e+04 1.7461e-07 1.0953e-10 2.0618e+09 0.15000
4.8908e+04 1.6368e-07 9.0233e-11 2.1994e+09 0.15000
5.2172e+04 1.5344e-07 7.4336e-11 2.3462e+09 0.15000
5.5653e+04 1.4384e-07 6.1239e-11 2.5027e+09 0.15000
5.9367e+04 1.3484e-07 5.0450e-11 2.6697e+09 0.15000
6.3329e+04 1.2641e-07 4.1562e-11 2.8479e+09 0.15000
6.7555e+04 1.1850e-07 3.4239e-11 3.0380e+09 0.15000
7.2064e+04 1.1109e-07 2.8207e-11 3.2407e+09 0.15000
7.6873e+04 1.0414e-07 2.3237e-11 3.4570e+09 0.15000
8.2003e+04 9.7623e-08 1.9143e-11 3.6877e+09 0.15000
8.7475e+04 9.1516e-08 1.5771e-11 3.9337e+09 0.15000
9.3313e+04 8.5791e-08 1.2992e-11 4.1963e+09 0.15000
9.9540e+04 8.0424e-08 1.0703e-11 4.4763e+09 0.15000
1.0618e+05 7.5392e-08 8.8175e-12 4.7750e+09 0.15000
1.1327e+05 7.0676e-08 7.2640e-12 5.0937e+09 0.15000
1.2083e+05 6.6254e-08 5.9842e-12 5.4336e+09 0.15000
1.2889e+05 6.2110e-08 4.9299e-12 5.7962e+09 0.15000
1.3749e+05 5.8224e-08 4.0614e-12 6.1830e+09 0.15000
1.4667e+05 5.4582e-08 3.3458e-12 6.5956e+09 0.15000
1.5645e+05 5.1167e-08 2.7564e-12 7.0358e+09 0.15000
1.6690e+05 4.7966e-08 2.2707e-12 7.5053e+09 0.15000
1.7803e+05 4.4965e-08 1.8707e-12 8.0062e+09 0.15000
1.8991e+05 4.2152e-08 1.5411e-12 8.5404e+09 0.15000
2.0259e+05 3.9515e-08 1.2696e-12 9.1104e+09 0.15000
2.1611e+05 3.7043e-08 1.0459e-12 9.7183e+09 0.15000
2.3053e+05 3.4726e-08 8.6164e-13 1.0367e+10 0.15000
2.4591e+05 3.2554e-08 7.0984e-13 1.1059e+10 0.15000
2.6232e+05 3.0517e-08 5.8478e-13 1.1797e+10 0.15000
2.7983e+05 2.8608e-08 4.8175e-13 1.2584e+10 0.15000
2.9850e+05 2.6818e-08 3.9687e-13 1.3424e+10 0.15000
3.1842e+05 2.5140e-08 3.2695e-13 1.4320e+10 0.15000
3.3967e+05 2.3568e-08 2.6935e-13 1.5275e+10 0.15000
3.6234e+05 2.2093e-08 2.2190e-13 1.6295e+10 0.15000
3.8652e+05 2.0711e-08 1.8280e-13 1.7382e+10 0.15000
4.1232e+05 1.9416e-08 1.5060e-13 1.8542e+10 0.15000
4.3983e+05 1.8201e-08 1.2406e-13 1.9779e+10 0.15000
4.6918e+05 1.7062e-08 1.0221e-13 2.1099e+10 0.15000
5.0049e+05 1.5995e-08 8.4199e-14 2.2507e+10 0.15000
5.3389e+05 1.4994e-08 6.9365e-14 2.4009e+10 0.15000
5.6952e+05 1.4056e-08 5.7144e-14 2.5611e+10 0.15000
6.0753e+05 1.3177e-08 4.7076e-14 2.7321e+10 0.15000
6.4807e+05 1.2353e-08 3.8782e-14 2.9144e+10 0.15000
6.9132e+05 1.1580e-08 3.1950e-14 3.1089e+10 0.15000
7.3745e+05 1.0855e-08 2.6321e-14 3.3163e+10 0.15000
7.8667e+05 1.0176e-08 2.1683e-14 3.5376e+10 0.15000
8.3917e+05 9.5396e-09 1.7863e-14 3.7737e+10 0.15000
8.9517e+05 8.9428e-09 1.4716e-14 4.0256e+10 0.15000
9.5490e+05 8.3834e-09 1.2123e-14 4.2942e+10 0.15000
1.0186e+06 7.8589e-09 9.9874e-15 4.5808e+10 0.15000
1.0866e+06 7.3673e-09 8.2278e-15 4.8865e+10 0.15000
1.1591e+06 6.9064e-09 6.7783e-15 5.2126e+10 0.15000
1.2365e+06 6.4743e-09 5.5841e-15 5.5604e+10 0.15000
1.3190e+06 6.0693e-09 4.6002e-15 5.9315e+10 0.15000
1.4070e+06 5.6896e-09 3.7898e-15 6.3273e+10 0.15000
1.5009e+06 5.3337e-09 3.1221e-15 6.7496e+10 0.15000
1.6011e+06 5.0000e-09 2.5720e-15 7.2000e+10 0.15000
1.7079e+06 4.6872e-09 2.1189e-15 7.6805e+10 0.15000
1.8219e+06 4.3940e-09 1.7456e-15 8.1930e+10 0.15000
1.9435e+06 4.1191e-09 1.4380e-15 8.7398e+10 0.15000
2.0732e+06 3.8614e-09 1.1847e-15 9.3230e+10 0.15000
2.2115e+06 3.6198e-09 9.7597e-16 9.9452e+10 0.15000
2.3591e+06 3.3934e-09 8.0402e-16 1.0609e+11 0.15000
2.5165e+06 3.1811e-09 6.6237e-16 1.1317e+11 0.15000
2.6845e+06 2.9821e-09 5.4567e-16 1.2072e+11 0.15000
2.8636e+06 2.7955e-09 4.4953e-16 1.2878e+11 0.15000
3.0547e+06 2.6207e-09 3.7033e-16 1.3737e+11 0.15000
3.2586e+06 2.4567e-09 3.0509e-16 1.4654e+11 0.15000
3.4760e+06 2.3030e-09 2.5134e-16 1.5632e+11 0.15000
3.7080e+06 2.1589e-09 2.0706e-16 1.6675e+11 0.15000
3.9554e+06 2.0239e-09 1.7058e-16 1.7788e+11 0.15000
4.2194e+06 1.8973e-09 1.4052e-16 1.8975e+11 0.15000
4.5010e+06 1.7786e-09 1.1577e-16 2.0241e+11 0.15000
4.8013e+06 1.6673e-09 9.5371e-17 2.1592e+11 0.15000
5.1218e+06 1.5630e-09 7.8568e-17 2.3033e+11 0.15000
5.4636e+06 1.4652e-09 6.4726e-17 2.4570e+11 0.15000
5.8282e+06 1.3736e-09 5.3322e-17 2.6209e+11 0.15000
6.2171e+06 1.2876e-09 4.3928e-17 2.7958e+11 0.15000
6.6320e+06 1.2071e-09 3.6189e-17 2.9824e+11 0.15000
7.0746e+06 1.1316e-09 2.9813e-17 3.1814e+11 0.15000
7.5467e+06 1.0608e-09 2.4560e-17 3.3937e+11 0.15000
8.0503e+06 9.9442e-10 2.0233e-17 3.6202e+11 0.15000
8.5875e+06 9.3221e-10 1.6669e-17 3.8618e+11 0.15000
9.1606e+06 8.7389e-10 1.3732e-17 4.1195e+11 0.15000
9.7719e+06 8.1922e-10 1.1313e-17 4.3944e+11 0.15000
1.0424e+07 7.6797e-10 9.3195e-18 4.6877e+11 0.15000
1.1120e+07 7.1993e-10 7.6776e-18 5.0005e+11 0.15000
1.1862e+07 6.7489e-10 6.3250e-18 5.3342e+11 0.15000
1.2653e+07 6.3267e-10 5.2106e-18 5.6902e+11 0.15000
1.3498e+07 5.9309e-10 4.2926e-18 6.0699e+11 0.15000
1.4398e+07 5.5598e-10 3.5363e-18 6.4750e+11 0.15000
1.5359e+07 5.2120e-10 2.9133e-18 6.9071e+11 0.15000
1.6384e+07 4.8860e-10 2.4000e-18 7.3680e+11 0.15000
1.7478e+07 4.5803e-10 1.9772e-18 7.8597e+11 0.15000
1.8644e+07 4.2938e-10 1.6288e-18 8.3842e+11 0.15000
1.9888e+07 4.0252e-10 1.3419e-18 8.9438e+11 0.15000
2.1216e+07 3.7733e-10 1.1055e-18 9.5406e+11 0.15000
2.2631e+07 3.5373e-10 9.1070e-19 1.0177e+12 0.15000
2.4142e+07 3.3160e-10 7.5025e-19 1.0856e+12 0.15000
2.5753e+07 3.1086e-10 6.1807e-19 1.1581e+12 0.15000
2.7471e+07 2.9141e-10 5.0918e-19 1.2354e+12 0.15000
2.9304e+07 2.7318e-10 4.1947e-19 1.3178e+12 0.15000
3.1260e+07 2.5609e-10 3.4557e-19 1.4058e+12 0.15000
3.3346e+07 2.4007e-10 2.8468e-19 1.4996e+12 0.15000
3.5572e+07 2.2505e-10 2.3453e-19 1.5997e+12 0.15000
3.7945e+07 2.1097e-10 1.9321e-19 1.7064e+12 0.15000
4.0478e+07 1.9777e-10 1.5917e-19 1.8203e+12 0.15000
4.3179e+07 1.8540e-10 1.3113e-19 1.9418e+12 0.15000
4.6060e+07 1.7380e-10 1.0802e-19 2.0713e+12 0.15000
4.9134e+07 1.6293e-10 8.8993e-20 2.2096e+12 0.15000
5.2413e+07 1.5274e-10 7.3314e-20 2.3570e+12 0.15000
5.5911e+07 1.4318e-10 6.0397e-20 2.5143e+12 0.15000
5.9642e+07 1.3422e-10 4.9756e-20 2.6821e+12 0.15000
6.3622e+07 1.2583e-10 4.0990e-20 2.8611e+12 0.15000
6.7868e+07 1.1795e-10 3.3769e-20 3.0520e+12 0.15000
7.2397e+07 1.1058e-10 2.7819e-20 3.2557e+12 0.15000
7.7228e+07 1.0366e-10 2.2918e-20 3.4729e+12 0.15000
8.2382e+07 9.7174e-11 1.8880e-20 3.7047e+12 0.15000
8.7880e+07 9.1094e-11 1.5554e-20 3.9519e+12 0.15000
9.3744e+07 8.5396e-11 1.2814e-20 4.2157e+12 0.15000
1.0000e+08 8.0053e-11 1.0556e-20 4.4970e+12 0.15000
