time_days,Re188 top 14
1.4762586220224655e-05,1.2331661907210433e-88
1.4788565248773948e-05,1.2331661907210433e-88
1.4814589994917318e-05,1.2331661907210433e-88
1.484066053910806e-05,1.2331661907210433e-88
1.486677696194105e-05,1.2331661907210433e-88
1.4892939344152987e-05,1.2331661907210433e-88
1.4919147766622662e-05,1.2331661907210433e-88
1.4945402310371181e-05,1.2331661907210433e-88
1.4971703056562242e-05,1.2331661907210433e-88
1.4998050086502368e-05,1.2331661907210433e-88
1.5024443481641166e-05,1.2331661907210433e-88
1.5050883323571575e-05,1.2331661907210433e-88
1.5077369694030124e-05,1.2331661907210433e-88
1.5103902674897177e-05,1.2331661907210433e-88
1.5130482348197194e-05,1.2331661907210433e-88
1.5157108796098974e-05,1.2331661907210433e-88
1.5183782100915925e-05,1.2331661907210433e-88
1.5210502345106305e-05,1.2331661907210433e-88
1.5237269611273477e-05,1.2331661907210433e-88
1.5264083982166177e-05,1.2331661907210433e-88
1.5290945540678748e-05,1.2331661907210433e-88
1.531785436985143e-05,1.2331661907210433e-88
1.534481055287057e-05,1.2331661907210433e-88
1.5371814173068932e-05,1.2331661907210433e-88
1.539886531392591e-05,1.2331661907210433e-88
1.5425964059067808e-05,1.2331661907210433e-88
1.54531104922681e-05,1.2331661907210433e-88
1.548030469744768e-05,1.2331661907210433e-88
1.5507546758675118e-05,1.2331661907210433e-88
1.5534836760166945e-05,1.2331661907210433e-88
1.556217478628787e-05,1.2331661907210433e-88
1.5589560921551092e-05,1.2331661907210433e-88
1.561699525061852e-05,1.2331661907210433e-88
1.564447785830105e-05,1.2331661907210433e-88
1.5672008829558837e-05,1.2331661907210433e-88
1.5699588249501532e-05,1.2331661907210433e-88
1.572721620338858e-05,1.2331661907210433e-88
1.575489277662945e-05,1.2331661907210433e-88
1.5782618054783922e-05,1.2331661907210433e-88
1.581039212356234e-05,1.2331661907210433e-88
1.5838215068825873e-05,1.2331661907210433e-88
1.58660869765868e-05,1.2331661907210433e-88
1.589400793300876e-05,1.2331661907210433e-88
1.5921978024407015e-05,1.2331661907210433e-88
1.594999733724873e-05,1.2331661907210433e-88
1.597806595815323e-05,1.2331661907210433e-88
1.6006183973892282e-05,1.2331661907210433e-88
1.6034351471390335e-05,1.2331661907210433e-88
1.606256853772482e-05,1.2331661907210433e-88
1.60908352601264e-05,1.2331661907210433e-88
1.6119151725979253e-05,1.2331661907210433e-88
1.6147518022821328e-05,1.2331661907210433e-88
1.6175934238344617e-05,1.2331661907210433e-88
1.6204400460395445e-05,1.2331661907210433e-88
1.6232916776974722e-05,1.2331661907210433e-88
1.6261483276238214e-05,1.2331661907210433e-88
1.6290100046496832e-05,1.2331661907210433e-88
1.6318767176216897e-05,1.2331661907210433e-88
1.6347484754020397e-05,1.2331661907210433e-88
1.637625286868529e-05,1.2331661907210433e-88
1.6405071609145764e-05,1.2331661907210433e-88
1.6433941064492503e-05,1.2331661907210433e-88
1.6462861323972983e-05,1.2331661907210433e-88
1.6491832476991725e-05,1.2331661907210433e-88
1.6520854613110596e-05,1.2331661907210433e-88
1.654992782204906e-05,1.2331661907210433e-88
1.657905219368448e-05,1.2331661907210433e-88
